x; Theta_0; Theta_1; Theta_2; delta_cdm; delta_b; v_cdm; v_b; Phi; Psi; Pi; Source_T_0; Source_T_5; Source_T_50; Source_T_500; 
-12; 0; 0; 0; 1; 1; 0.000939495; 0.000939495; 0.666667; -0.666667; 0; 0; 0; 0; 0
-11.9976; 0.00156337; -1.48874e-06; -6.48957e-14; 1.00469; 1.00469; 0.000941742; 0.000948508; 0.665103; -0.665103; -6.48957e-14; 0; 0; 0; 0
-11.9952; 0.00312467; -2.97657e-06; -1.29911e-13; 1.00937; 1.00937; 0.000943988; 0.000957525; 0.663542; -0.663542; -1.29911e-13; 0; 0; 0; 0
-11.9928; 0.00468183; -4.46261e-06; -1.95166e-13; 1.01405; 1.01405; 0.000946231; 0.000966547; 0.661985; -0.661985; -1.95166e-13; 0; 0; 0; 0
-11.9904; 0.00623278; -5.94594e-06; -2.6078e-13; 1.0187; 1.0187; 0.000948471; 0.000975578; 0.660434; -0.660434; -2.6078e-13; 0; 0; 0; 0
-11.988; 0.00777545; -7.42566e-06; -3.26873e-13; 1.02333; 1.02333; 0.000950705; 0.00098462; 0.658891; -0.658891; -3.26873e-13; 0; 0; 0; 0
-11.9856; 0.00930822; -8.90107e-06; -3.9354e-13; 1.02792; 1.02792; 0.000952933; 0.000993676; 0.657358; -0.657358; -3.9354e-13; 0; 0; 0; 0
-11.9832; 0.0108312; -1.03722e-05; -4.60778e-13; 1.03249; 1.03249; 0.000955154; 0.00100275; 0.655835; -0.655835; -4.60778e-13; 0; 0; 0; 0
-11.9808; 0.0123451; -1.18394e-05; -5.28558e-13; 1.03704; 1.03704; 0.00095737; 0.00101183; 0.654322; -0.654321; -5.28558e-13; 0; 0; 0; 0
-11.9784; 0.0138505; -1.33028e-05; -5.96852e-13; 1.04155; 1.04155; 0.000959581; 0.00102093; 0.652816; -0.652816; -5.96852e-13; 0; 0; 0; 0
-11.976; 0.0153479; -1.47627e-05; -6.65631e-13; 1.04604; 1.04604; 0.000961786; 0.00103003; 0.651319; -0.651318; -6.65631e-13; 0; 0; 0; 0
-11.9736; 0.0168379; -1.62194e-05; -7.34873e-13; 1.05051; 1.05051; 0.000963987; 0.00103915; 0.649829; -0.649828; -7.34873e-13; 0; 0; 0; 0
-11.9712; 0.0183204; -1.76727e-05; -8.04583e-13; 1.05496; 1.05496; 0.000966184; 0.00104829; 0.648346; -0.648346; -8.04583e-13; 0; 0; 0; 0
-11.9688; 0.0197955; -1.91228e-05; -8.74772e-13; 1.05939; 1.05939; 0.000968375; 0.00105743; 0.646871; -0.64687; -8.74772e-13; 0; 0; 0; 0
-11.9664; 0.0212628; -2.05694e-05; -9.45451e-13; 1.06379; 1.06379; 0.000970562; 0.00106659; 0.645404; -0.645403; -9.45451e-13; 0; 0; 0; 0
-11.964; 0.0227225; -2.20126e-05; -1.01663e-12; 1.06817; 1.06817; 0.000972745; 0.00107576; 0.643944; -0.643943; -1.01663e-12; 0; 0; 0; 0
-11.9616; 0.0241743; -2.34523e-05; -1.08832e-12; 1.07252; 1.07252; 0.000974922; 0.00108494; 0.642492; -0.642492; -1.08832e-12; 0; 0; 0; 0
-11.9592; 0.0256183; -2.48886e-05; -1.16053e-12; 1.07685; 1.07685; 0.000977095; 0.00109413; 0.641048; -0.641047; -1.16053e-12; 0; 0; 0; 0
-11.9568; 0.0270546; -2.63214e-05; -1.23325e-12; 1.08116; 1.08116; 0.000979263; 0.00110334; 0.639612; -0.639611; -1.23325e-12; 0; 0; 0; 0
-11.9544; 0.0284832; -2.77507e-05; -1.30649e-12; 1.08545; 1.08545; 0.000981426; 0.00111257; 0.638183; -0.638182; -1.30649e-12; 0; 0; 0; 0
-11.952; 0.0299043; -2.91767e-05; -1.38024e-12; 1.08971; 1.08971; 0.000983585; 0.0011218; 0.636762; -0.636761; -1.38024e-12; 0; 0; 0; 0
-11.9496; 0.031318; -3.05994e-05; -1.45451e-12; 1.09395; 1.09395; 0.00098574; 0.00113105; 0.635349; -0.635348; -1.45451e-12; 0; 0; 0; 0
-11.9472; 0.0327242; -3.20187e-05; -1.5293e-12; 1.09817; 1.09817; 0.00098789; 0.00114032; 0.633942; -0.633941; -1.5293e-12; 0; 0; 0; 0
-11.9448; 0.034123; -3.34346e-05; -1.60461e-12; 1.10237; 1.10237; 0.000990035; 0.0011496; 0.632544; -0.632542; -1.60461e-12; 0; 0; 0; 0
-11.9424; 0.0355144; -3.48472e-05; -1.68045e-12; 1.10654; 1.10654; 0.000992176; 0.00115889; 0.631152; -0.631151; -1.68045e-12; 0; 0; 0; 0
-11.94; 0.0368984; -3.62565e-05; -1.75683e-12; 1.1107; 1.1107; 0.000994313; 0.0011682; 0.629768; -0.629767; -1.75683e-12; 0; 0; 0; 0
-11.9376; 0.0382752; -3.76625e-05; -1.83373e-12; 1.11483; 1.11483; 0.000996446; 0.00117752; 0.628391; -0.62839; -1.83373e-12; 0; 0; 0; 0
-11.9352; 0.0396446; -3.90651e-05; -1.91118e-12; 1.11893; 1.11893; 0.000998574; 0.00118685; 0.627022; -0.627021; -1.91118e-12; 0; 0; 0; 0
-11.9328; 0.0410068; -4.04645e-05; -1.98917e-12; 1.12302; 1.12302; 0.0010007; 0.00119621; 0.62566; -0.625658; -1.98917e-12; 0; 0; 0; 0
-11.9304; 0.0423618; -4.18606e-05; -2.0677e-12; 1.12709; 1.12709; 0.00100282; 0.00120557; 0.624305; -0.624303; -2.0677e-12; 0; 0; 0; 0
-11.928; 0.0437096; -4.32533e-05; -2.14678e-12; 1.13113; 1.13113; 0.00100493; 0.00121495; 0.622957; -0.622955; -2.14678e-12; 0; 0; 0; 0
-11.9256; 0.0450503; -4.46429e-05; -2.22641e-12; 1.13515; 1.13515; 0.00100705; 0.00122435; 0.621616; -0.621615; -2.22641e-12; 0; 0; 0; 0
-11.9232; 0.046384; -4.60291e-05; -2.30659e-12; 1.13915; 1.13915; 0.00100915; 0.00123376; 0.620283; -0.620281; -2.30659e-12; 0; 0; 0; 0
-11.9208; 0.0477105; -4.74122e-05; -2.38733e-12; 1.14313; 1.14313; 0.00101126; 0.00124319; 0.618956; -0.618954; -2.38733e-12; 0; 0; 0; 0
-11.9184; 0.0490301; -4.8792e-05; -2.46863e-12; 1.14709; 1.14709; 0.00101336; 0.00125263; 0.617637; -0.617635; -2.46863e-12; 0; 0; 0; 0
-11.916; 0.0503426; -5.01686e-05; -2.55049e-12; 1.15103; 1.15103; 0.00101545; 0.00126209; 0.616324; -0.616322; -2.55049e-12; 0; 0; 0; 0
-11.9136; 0.0516483; -5.15419e-05; -2.63293e-12; 1.15494; 1.15495; 0.00101754; 0.00127157; 0.615018; -0.615016; -2.63293e-12; 0; 0; 0; 0
-11.9112; 0.052947; -5.29121e-05; -2.71593e-12; 1.15884; 1.15884; 0.00101963; 0.00128106; 0.61372; -0.613718; -2.71593e-12; 0; 0; 0; 0
-11.9088; 0.0542388; -5.42791e-05; -2.7995e-12; 1.16272; 1.16272; 0.00102172; 0.00129056; 0.612428; -0.612426; -2.7995e-12; 0; 0; 0; 0
-11.9064; 0.0555238; -5.56429e-05; -2.88365e-12; 1.16657; 1.16657; 0.0010238; 0.00130009; 0.611143; -0.611141; -2.88365e-12; 0; 0; 0; 0
